GeneID	Length	#Reads	EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other
gi|484006637|ref|NZ_KB894541.1|:293503-294807|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_D4IP84|UniRef50_Q8A2T6	1305	3	2.5.1.6	94.6652353283085	0	0	0	31.5550784427695	0	0	0	31.5550784427695	31.5550784427695	0	0	0	0	0	0	0	0	0
gi|484006665|ref|NZ_KB894543.1|:23409-24713|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z7K4|UniRef50_R6VKA2	1305	1	2.7.13.3	31.5550784427695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536.436333527082
gi|484006711|ref|NZ_KB894549.1|:c92918-91611|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y9U8|UniRef50_R7JH85	1308	3	0.0.0.0	94.4481132289316	0	0	0	62.9654088192878	0	0	0	0	0	0	0	0	0	0	0	0	0	535.205974963946
gi|484006685|ref|NZ_KB894546.1|:c276252-274942|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YLV5|UniRef50_R7JGY4	1311	4	0.0.0.0	125.642646431165	0	0	0	31.4106616077912	0	0	0	0	0	0	0	0	0	0	0	0	0	1601.94374199735
gi|484006673|ref|NZ_KB894544.1|:189973-191280|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XUB9|UniRef50_E4MF40	1308	1	0.0.0.0	31.4827044096439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535.205974963946
gi|484006680|ref|NZ_KB894545.1|:c174696-173389|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y2R9|UniRef50_I3YKN2	1308	3	0.0.0.0	94.4481132289316	0	0	0	62.9654088192878	0	0	0	0	0	0	0	0	0	0	0	0	0	535.205974963946
gi|484006680|ref|NZ_KB894545.1|:76860-78158|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_UPI000362B918|UniRef50_A6GW04	1299	7	6.1.1.1	221.905805677213	0	0	95.1024881473769	126.803317529836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006649|ref|NZ_KB894542.1|:45238-46536|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z7G7|UniRef50_P77884	1299	4	3.5.2.3	126.803317529836	0	0	0	0	31.700829382459	0	0	0	0	0	0	0	0	0	0	0	0	1616.74229850541
gi|484006665|ref|NZ_KB894543.1|:c9688-8393|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_E4M9E8|UniRef50_F9Z960	1296	1	0.0.0.0	31.7742109319554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540.161585843242
gi|484006637|ref|NZ_KB894541.1|:47586-48887|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R7JNG2|UniRef50_Q9PDT8	1302	9	4.2.1.11	284.650073971066	0	0	31.6277859967851	253.022287974281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006680|ref|NZ_KB894545.1|:78617-79918|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YKJ1|UniRef50_R7PBK8	1302	1	0.0.0.0	31.6277859967851	0	31.6277859967851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006649|ref|NZ_KB894542.1|:c359509-358205|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YPI2|UniRef50_Q5L8K8	1305	1	0.0.0.0	31.5550784427695	0	0	0	31.5550784427695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006680|ref|NZ_KB894545.1|:257694-258995|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R5WMV4|UniRef50_R5WMV4	1302	10	0.0.0.0	316.277859967851	0	0	0	316.277859967851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006637|ref|NZ_KB894541.1|:212946-214268|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y308|UniRef50_D4IP31	1323	1	0.0.0.0	31.1257576476298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.137880009706
gi|484006703|ref|NZ_KB894548.1|:c4990-3671|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YHN7|UniRef50_T1GH60	1320	7	0.0.0.0	218.375486041439	0	0	0	31.1964980059198	0	0	0	0	0	0	0	0	0	0	0	0	0	3182.04279660382
gi|484006637|ref|NZ_KB894541.1|:286867-288192|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YIJ0|UniRef50_R5W6P3	1326	1	5.2.1.8	31.0553373814587	0	0	0	31.0553373814587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006637|ref|NZ_KB894541.1|:258026-259348|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R7JKT2|UniRef50_F4KLR9	1323	5	3.6.3.14	155.628788238149	0	0	0	124.503030590519	0	0	0	0	0	0	0	0	0	0	0	0	0	529.137880009706
gi|484006649|ref|NZ_KB894542.1|:178740-180065|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XMQ6|UniRef50_R6WP85	1326	2	0.0.0.0	62.1106747629173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055.88147096959
gi|484006637|ref|NZ_KB894541.1|:c500991-499678|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y6N3|UniRef50_R6Y6N3	1314	1	2.7.13.3	31.338947768504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532.762112064567
gi|484006637|ref|NZ_KB894541.1|:c237510-236197|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XVM6|UniRef50_R5P3R4	1314	2	0.0.0.0	62.6778955370079	0	0	0	0	31.338947768504	0	0	0	0	0	0	0	0	0	0	0	0	532.762112064567
gi|484006769|ref|NZ_KB894554.1|:14877-16193|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XWZ0|UniRef50_I3YQ45	1317	1	0.0.0.0	31.2675606437465	0	0	0	31.2675606437465	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006703|ref|NZ_KB894548.1|:c123990-122674|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y771|UniRef50_F9Z819	1317	3	0.0.0.0	93.8026819312396	0	0	0	31.2675606437465	0	0	0	0	0	0	0	0	0	0	0	0	0	1063.09706188738
gi|484006694|ref|NZ_KB894547.1|:215233-216549|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XNY1|UniRef50_R6XNY1	1317	1	1.3.5.2	31.2675606437465	0	0	31.2675606437465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006637|ref|NZ_KB894541.1|:c406853-405537|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XLB0|UniRef50_B2RK67	1317	1	1.1.1.22	31.2675606437465	0	0	31.2675606437465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006694|ref|NZ_KB894547.1|:171366-172517|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_UPI0003734482|UniRef50_R5BA87	1152	2	0.0.0.0	71.4919745968997	0	0	0	71.4919745968997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006637|ref|NZ_KB894541.1|:539850-541004|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_unknown|UniRef50_unknown	1155	2	0.0.0.0	71.3062811563882	0	0	0	71.3062811563882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006769|ref|NZ_KB894554.1|:13712-14863|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y4A8|UniRef50_B3DYH8	1152	3	1.1.1.267	107.237961895349	0	0	35.7459872984498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1215.36356814729
gi|484006665|ref|NZ_KB894543.1|:c425371-424232|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z3T2|UniRef50_R5WER3	1140	1	2.4.1.182	36.1222608489598	0	0	0	36.1222608489598	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006649|ref|NZ_KB894542.1|:185860-187002|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XMR1|UniRef50_R7P272	1143	1	0.0.0.0	36.0274517653668	0	0	0	36.0274517653668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006649|ref|NZ_KB894542.1|:63610-64752|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XRU2|UniRef50_R6XRU2	1143	1	0.0.0.0	36.0274517653668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612.466680011235
gi|484006694|ref|NZ_KB894547.1|:c163096-161954|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z3P1|UniRef50_I3YN15	1143	6	0.0.0.0	216.164710592201	0	0	0	36.0274517653668	0	0	0	0	0	0	0	0	0	0	0	0	0	3062.33340005617
gi|484006665|ref|NZ_KB894543.1|:c270191-269028|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XSZ8|UniRef50_C7PQ07	1164	2	0.0.0.0	70.7549439309522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1202.83404682619
gi|484006680|ref|NZ_KB894545.1|:c238887-237724|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XVF9|UniRef50_I6X074	1164	1	0.0.0.0	35.3774719654761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601.417023413094
gi|484006673|ref|NZ_KB894544.1|:c203579-202413|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XUA9|UniRef50_R7JIU5	1167	2	0.0.0.0	70.5730546149344	0	0	70.5730546149344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006723|ref|NZ_KB894550.1|:c96225-95059|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XQZ0|UniRef50_R5MQG7	1167	2	0.0.0.0	70.5730546149344	0	0	0	35.2865273074672	0	0	0	0	0	0	0	0	0	0	0	0	0	599.870964226942
gi|484006694|ref|NZ_KB894547.1|:180341-181507|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6VR65|UniRef50_R5SEU5	1167	1	0.0.0.0	35.2865273074672	0	0	0	35.2865273074672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006665|ref|NZ_KB894543.1|:293917-295074|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z2Q2|UniRef50_I3YLN1	1158	2	0.0.0.0	71.1215498580556	0	0	0	0	35.5607749290278	0	0	0	0	0	0	0	0	0	0	0	0	604.533173793473
gi|484006746|ref|NZ_KB894552.1|:73283-74440|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z2G2|UniRef50_O05390	1158	1	0.0.0.0	35.5607749290278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604.533173793473
gi|484006637|ref|NZ_KB894541.1|:c203269-202109|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XVK7|UniRef50_R5WAP0	1161	1	0.0.0.0	35.4688866217177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.9710725692
gi|484006757|ref|NZ_KB894553.1|:15153-16268|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YQB0|UniRef50_R7J023	1116	2	0.0.0.0	73.7981673258319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1254.56884453914
gi|484006665|ref|NZ_KB894543.1|:117609-118733|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XKM5|UniRef50_R7JGC0	1125	2	0.0.0.0	73.2077819872252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1244.53229378283
gi|484006637|ref|NZ_KB894541.1|:527694-528815|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XT44|UniRef50_R6XT44	1122	1	0.0.0.0	36.7017623599057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623.929960118397
gi|484006673|ref|NZ_KB894544.1|:296308-297417|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z2K2|UniRef50_D4IJM2	1110	3	0.0.0.0	111.295614507606	0	0	0	74.197076338404	0	0	0	0	0	0	0	0	0	0	0	0	0	630.675148876434
gi|484006685|ref|NZ_KB894546.1|:158751-159857|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y4R7|UniRef50_R5MR97	1107	1	0.0.0.0	37.199076213021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632.384295621356
gi|484006637|ref|NZ_KB894541.1|:521861-522973|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y0L6|UniRef50_R6Y0L6	1113	4	0.0.0.0	147.994168437787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2515.90086344238
gi|484006694|ref|NZ_KB894547.1|:c210789-209662|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XNY5|UniRef50_I3YMX0	1128	12	5.2.1.8	438.078482636321	0	0	0	146.026160878774	0	0	0	0	0	0	0	0	0	0	0	0	0	4964.88946987831
gi|484006649|ref|NZ_KB894542.1|:431913-433049|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XLC1|UniRef50_D4IPY2	1137	1	0.0.0.0	36.2175702443397	0	0	0	36.2175702443397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006685|ref|NZ_KB894546.1|:155868-157004|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6YCG4|UniRef50_R6YCG4	1137	1	0.0.0.0	36.2175702443397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615.698694153774
gi|484006649|ref|NZ_KB894542.1|:325720-326850|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_unknown|UniRef50_A6LCK4	1131	4	2.7.1.6	145.638823582013	0	0	0	145.638823582013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006680|ref|NZ_KB894545.1|:312220-313344|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_E4M9B6|UniRef50_E4M9B6	1125	1	0.0.0.0	36.6038909936126	0	0	0	36.6038909936126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006673|ref|NZ_KB894544.1|:c234533-233409|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YQS2|UniRef50_I3YQS2	1125	9	0.0.0.0	329.435018942514	0	0	0	109.811672980838	0	0	0	0	0	0	0	0	0	0	0	0	0	3733.59688134849
gi|484006649|ref|NZ_KB894542.1|:c239081-237957|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YP19|UniRef50_R6SQG5	1125	2	6.1.1.2	73.2077819872252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1244.53229378283
gi|484006685|ref|NZ_KB894546.1|:c141065-139938|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_UPI0004781CAC|UniRef50_R6WYJ7	1128	15	0.0.0.0	547.598103295402	0	0	0	36.5065402196934	0	0	0	0	0	0	0	0	0	0	0	0	0	8688.55657228704
gi|484006703|ref|NZ_KB894548.1|:105156-106283|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XS60|UniRef50_R6VMG6	1128	7	0.0.0.0	255.545781537854	0	0	0	0	0	0	0	36.5065402196934	0	0	0	0	0	0	0	0	0	3723.66710240873
gi|484006723|ref|NZ_KB894550.1|:c84197-83070|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z0P4|UniRef50_I3YKY9	1128	1	0.0.0.0	36.5065402196934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620.611183734789
gi|484006711|ref|NZ_KB894549.1|:c58812-57604|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YQ16|UniRef50_R6ZQ01	1209	1	0.0.0.0	34.0606926119224	0	0	0	34.0606926119224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006685|ref|NZ_KB894546.1|:269198-270406|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y3J4|UniRef50_R5ICI2	1209	1	0.0.0.0	34.0606926119224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579.031774402681
gi|484006694|ref|NZ_KB894547.1|:183466-184671|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YMY7|UniRef50_R7EVE0	1206	2	4.3.1.17	68.2908414059937	0	0	0	34.1454207029969	0	0	34.1454207029969	0	0	0	0	0	0	0	0	0	0	0
gi|484006685|ref|NZ_KB894546.1|:165233-166441|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YM84|UniRef50_I3YM84	1209	9	0.0.0.0	306.546233507302	0	0	0	68.1213852238448	34.0606926119224	0	0	0	0	0	0	0	0	0	0	0	0	3474.19064641609
gi|484006673|ref|NZ_KB894544.1|:c78331-77120|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y9K0|UniRef50_I3YR61	1212	1	1.1.1.3	33.9763839668434	0	0	0	33.9763839668434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006757|ref|NZ_KB894553.1|:c10264-9062|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y451|UniRef50_R6D040	1203	5	0.0.0.0	171.152856890333	0	0	0	34.2305713780667	34.2305713780667	0	68.4611427561333	0	0	0	0	0	0	0	0	0	0	581.919713427133
gi|484006649|ref|NZ_KB894542.1|:c270180-268978|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z6S3|UniRef50_R6Z6S3	1203	8	0.0.0.0	273.844571024533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4655.35770741707
gi|484006694|ref|NZ_KB894547.1|:c250907-249702|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z4C1|UniRef50_I3YMS9	1206	2	0.0.0.0	68.2908414059937	0	0	0	34.1454207029969	0	0	0	0	0	0	0	0	0	0	0	0	0	580.472151950946
gi|484006665|ref|NZ_KB894543.1|:c52778-51573|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y550|UniRef50_I3YL78	1206	2	0.0.0.0	68.2908414059937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1160.94430390189
gi|484006649|ref|NZ_KB894542.1|:341170-342375|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XNF6|UniRef50_R6XNF6	1206	5	0.0.0.0	170.727103514984	0	0	0	0	102.436262108991	0	0	0	0	0	0	0	0	0	0	0	0	1160.94430390189
gi|484006723|ref|NZ_KB894550.1|:c56793-55579|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y613|UniRef50_R6VRY1	1215	1	0.0.0.0	33.8924916607524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576.172358232791
gi|484006649|ref|NZ_KB894542.1|:379562-380782|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XS41|UniRef50_D9QJC6	1221	3	2.8.1.7	101.177831370551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1720.02313329936
gi|484006673|ref|NZ_KB894544.1|:c59156-57933|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YR75|UniRef50_B4S5Y8	1224	2	3.5.4.25	67.2865643264938	0	0	0	67.2865643264938	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006673|ref|NZ_KB894544.1|:c197585-196362|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XUB5|UniRef50_I3YQY2	1224	1	0.0.0.0	33.6432821632469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571.935796775197
gi|484006680|ref|NZ_KB894545.1|:259008-260222|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_D4IKX4|UniRef50_R5V216	1215	7	0.0.0.0	237.247441625267	0	0	67.7849833215049	67.7849833215049	0	0	0	33.8924916607524	0	0	0	0	0	0	0	0	0	1152.34471646558
gi|484006703|ref|NZ_KB894548.1|:c120936-119722|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XZN0|UniRef50_F2KZY9	1215	5	0.0.0.0	169.462458303762	0	0	0	0	0	0	0	67.7849833215049	0	0	0	0	0	0	0	0	0	1728.51707469837
gi|484006673|ref|NZ_KB894544.1|:c7016-5802|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_E4MD31|UniRef50_D4IPQ6	1215	1	0.0.0.0	33.8924916607524	0	0	0	33.8924916607524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006680|ref|NZ_KB894545.1|:c237484-236270|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YKQ4|UniRef50_R5W6M7	1215	1	0.0.0.0	33.8924916607524	0	0	0	33.8924916607524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006680|ref|NZ_KB894545.1|:c168455-167235|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6YAC6|UniRef50_D4INH1	1221	1	0.0.0.0	33.7259437901836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573.341044433122
gi|484006673|ref|NZ_KB894544.1|:292909-294126|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XST1|UniRef50_R7JJF0	1218	1	0.0.0.0	33.809012617253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574.753214493302
gi|484006649|ref|NZ_KB894542.1|:c112318-111101|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YNR0|UniRef50_Q71YN8	1218	3	3.4.11.4	101.427037851759	0	0	0	0	0	0	67.6180252345061	0	0	0	0	0	0	0	0	0	0	574.753214493302
gi|484006723|ref|NZ_KB894550.1|:31072-32289|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YL21|UniRef50_A6H294	1218	3	0.0.0.0	101.427037851759	0	0	0	67.6180252345061	0	0	0	0	0	0	0	0	0	0	0	0	0	574.753214493302
gi|484006673|ref|NZ_KB894544.1|:c198765-197587|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_UPI00037CC16A|UniRef50_I3YQY1	1179	3	0.0.0.0	104.782130706906	0	0	0	104.782130706906	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006723|ref|NZ_KB894550.1|:c41264-40086|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YL11|UniRef50_R5W766	1179	3	2.7.13.3	104.782130706906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1781.29622201741
gi|484006680|ref|NZ_KB894545.1|:c98696-97518|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z4Y9|UniRef50_I3YKJ7	1179	35	0.0.0.0	1222.45819158057	0	0	0	663.62016114374	0	0	0	0	0	0	0	0	0	0	0	0	0	9500.24651742618
gi|484006703|ref|NZ_KB894548.1|:100043-101218|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XLI2|UniRef50_R6W1T3	1176	7	0.0.0.0	245.115341475085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4166.96080507644
gi|484006694|ref|NZ_KB894547.1|:c121456-120275|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_E4M819|UniRef50_R7DDR2	1182	1	0.0.0.0	34.8387287375755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592.258388538783
gi|484006723|ref|NZ_KB894550.1|:c81841-80663|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XYG2|UniRef50_R6XYG2	1179	1	0.0.0.0	34.9273769023021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593.765407339136
gi|484006673|ref|NZ_KB894544.1|:c312206-311028|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_unknown|UniRef50_unknown	1179	1	0.0.0.0	34.9273769023021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593.765407339136
gi|484006649|ref|NZ_KB894542.1|:362456-363625|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Y8S8|UniRef50_I3YPI4	1170	2	0.0.0.0	70.3920980646397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196.66566709887
gi|484006649|ref|NZ_KB894542.1|:64761-65936|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z7F4|UniRef50_R6VQW0	1176	1	0.0.0.0	35.0164773535835	0	0	0	0	35.0164773535835	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006665|ref|NZ_KB894543.1|:c4665-3493|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XS29|UniRef50_I3YL59	1173	5	0.0.0.0	175.530167808245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2984.01285274016
gi|484006637|ref|NZ_KB894541.1|:397797-398969|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z1T1|UniRef50_A4SFR5	1173	2	0.0.0.0	70.2120671232979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1193.60514109606
gi|484006757|ref|NZ_KB894553.1|:23618-24793|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z6S6|UniRef50_R5BX69	1176	1	0.0.0.0	35.0164773535835	0	0	0	0	0	0	0	0	35.0164773535835	0	0	0	0	0	0	0	0	0
gi|484006723|ref|NZ_KB894550.1|:24858-26039|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6Z0U0|UniRef50_I3YL33	1182	1	0.0.0.0	34.8387287375755	0	0	0	34.8387287375755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006673|ref|NZ_KB894544.1|:74281-75483|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XNT9|UniRef50_R5DD56	1203	2	0.0.0.0	68.4611427561333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163.83942685427
gi|484006637|ref|NZ_KB894541.1|:c578258-577056|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_I3YHR6|UniRef50_B6YQE9	1203	1	2.7.2.1	34.2305713780667	0	0	0	34.2305713780667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|484006649|ref|NZ_KB894542.1|:312797-313993|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XU31|UniRef50_R6VDA4	1197	2	0.0.0.0	68.8043063789711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1169.67320844251
gi|484006637|ref|NZ_KB894541.1|:c591071-589872|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R6XT91|UniRef50_F2KYX6	1200	2	2.1.1.191	68.6322956130237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166.7490254214
gi|484006673|ref|NZ_KB894544.1|:43946-45133|328813|g__Alistipes.s__Alistipes_onderdonkii|UniRef90_R5W0L7|UniRef50_R7PBD0	1188	7	0.0.0.0	242.639428934932	0	0	0	242.639428934932	0	0	0	0	0	0	0	0	0	0	0	0	0	0
